DATE,DOMAIN,LOCATION,VALUE,TRANSACTION_COUNT
44739,EDUCATION,Kullu,311178.0,1469.0
44735,INTERNATIONAL,Goa,939092.0,1673.0
44753,EDUCATION,Akola,944250.0,1701.0
44883,EDUCATION,Kochin,493242.0,2097.0
44921,INTERNATIONAL,Mathura,540604.0,1767.0
44895,INVESTMENTS,Hyderabad,612760.0,853.0
44859,RESTRAUNT,Banglore,896213.0,2072.0
44739,PUBLIC,Ludhiana,1171409.0,1984.0
44805,EDUCATION,Bikaner,608793.0,1874.0
44827,PUBLIC,Varanasi,898406.0,1025.0
44615,PUBLIC,Mathura,837978.0,2102.0
44804,RETAIL,Patiala,894155.0,1795.0
44895,RESTRAUNT,Varanasi,1092941.0,459.0
44834,INVESTMENTS,Ahmedabad,1146142.0,2283.0
44604,EDUCATION,Lucknow,997932.0,1533.0
44597,PUBLIC,Ranchi,551163.0,1221.0
44710,RESTRAUNT,Kullu,965175.0,456.0
44764,INTERNATIONAL,Bhind,345842.0,1113.0
44800,INTERNATIONAL,Ahmedabad,876266.0,1738.0
44603,RESTRAUNT,Mathura,328477.0,1521.0
44760,RETAIL,Mon,722601.0,1979.0
44813,EDUCATION,Daman,763551.0,2501.0
44869,INVESTMENTS,Varanasi,889519.0,1805.0
44666,RESTRAUNT,Ajmer,618969.0,2090.0
44762,RETAIL,Kolkata,317718.0,552.0
44767,RETAIL,Ranchi,1023485.0,2321.0
44896,INTERNATIONAL,Lucknow,299993.0,2093.0
44808,INTERNATIONAL,Ranchi,474545.0,1986.0
44852,EDUCATION,Delhi,485183.0,1667.0
44727,INVESTMENTS,Lucknow,507497.0,1263.0
44577,EDUCATION,Mon,375427.0,1859.0
44580,EDUCATION,Ahmedabad,361287.0,1825.0
44564,PUBLIC,Doda,1149122.0,1996.0
44741,EDUCATION,Tirumala,699902.0,1339.0
44853,PUBLIC,Amritsar,561223.0,1423.0
44641,PUBLIC,Banglore,786334.0,905.0
44781,RESTRAUNT,Kota,974637.0,1179.0
44833,RETAIL,Bhopal,413699.0,856.0
44601,INVESTMENTS,Amritsar,652162.0,1789.0
44856,RETAIL,Mon,431580.0,2416.0
44566,RETAIL,Srinagar,607649.0,2280.0
44615,INVESTMENTS,Goa,1010826.0,1972.0
44805,PUBLIC,Tirumala,1019215.0,1491.0
44827,EDUCATION,Lucknow,787725.0,2374.0
44565,EDUCATION,Ludhiana,790792.0,1295.0
44887,INVESTMENTS,Buxar,495883.0,833.0
44778,RETAIL,Bokaro,703693.0,1395.0
44649,INVESTMENTS,Madurai,769462.0,1010.0
44577,MEDICAL,Kanpur,584458.0,574.0
44635,MEDICAL,Lucknow,398776.0,1592.0
44665,RETAIL,Jaipur,786157.0,756.0
44685,INTERNATIONAL,Bidar,1028850.0,1635.0
44703,EDUCATION,Varanasi,674382.0,720.0
44876,RESTRAUNT,Srinagar,482973.0,2030.0
44892,RETAIL,Mathura,974733.0,1835.0
44873,MEDICAL,Tirumala,854915.0,1099.0
44797,EDUCATION,Mathura,452631.0,2421.0
44581,RESTRAUNT,Konark,511654.0,1703.0
44862,INTERNATIONAL,Lunglei,1045607.0,1262.0
44634,RETAIL,Bhind,582507.0,1412.0
44715,MEDICAL,Lunglei,1008077.0,2251.0
44874,RETAIL,Hyderabad,978908.0,2404.0
44714,INTERNATIONAL,Durg,407367.0,1122.0
44869,PUBLIC,Bokaro,343634.0,1295.0
44866,MEDICAL,Jaipur,677312.0,1140.0
44888,INTERNATIONAL,Amritsar,436030.0,479.0
44831,PUBLIC,Bhuj,758893.0,1305.0
44780,INVESTMENTS,Bombay,1174526.0,447.0
44872,PUBLIC,Banglore,411741.0,827.0
44897,PUBLIC,Ambala,948177.0,903.0
44804,EDUCATION,Jaipur,440294.0,563.0
44754,RESTRAUNT,Mon,667454.0,2218.0
44586,PUBLIC,Surat,883357.0,2391.0
44886,EDUCATION,Madurai,520221.0,2228.0
44872,INVESTMENTS,Ara,589593.0,2025.0
44656,PUBLIC,Kannur,435443.0,1697.0
44783,RESTRAUNT,Kolkata,494271.0,771.0
44565,INVESTMENTS,Madurai,813527.0,671.0
44626,EDUCATION,Vellore,401060.0,1279.0
44795,INVESTMENTS,Konark,1051560.0,1934.0
44877,RETAIL,Daman,510048.0,1990.0
44875,RETAIL,Goa,764916.0,2464.0
44624,RESTRAUNT,Goa,972374.0,1424.0
44816,RETAIL,Tirumala,1017689.0,2284.0
44828,RESTRAUNT,Durg,299048.0,1642.0
44741,MEDICAL,Amritsar,743192.0,2182.0
44643,RETAIL,Kochin,566450.0,1458.0
44625,MEDICAL,Delhi,1074417.0,854.0
44866,INVESTMENTS,Kullu,1193043.0,1824.0
44668,RESTRAUNT,Kanpur,713454.0,1046.0
44863,EDUCATION,Tirumala,436976.0,2303.0
44720,RESTRAUNT,Jaipur,341131.0,2274.0
44655,INVESTMENTS,Bombay,1000825.0,1236.0
44747,INTERNATIONAL,Bhind,1093839.0,549.0
44858,EDUCATION,Lucknow,390096.0,1474.0
44729,MEDICAL,Buxar,469224.0,1667.0
44916,MEDICAL,Jaipur,378664.0,737.0
44615,RESTRAUNT,Buxar,835342.0,789.0
44913,MEDICAL,Bombay,1177521.0,491.0
44665,EDUCATION,Surat,1001009.0,2092.0
44576,PUBLIC,Kanpur,1092554.0,1576.0
44635,INTERNATIONAL,Ajmer,778968.0,1215.0
44764,PUBLIC,Indore,832153.0,1535.0
44855,MEDICAL,Kota,670826.0,1613.0
44758,INTERNATIONAL,Madurai,1105028.0,1592.0
44920,INVESTMENTS,Bombay,617103.0,2362.0
44697,INVESTMENTS,Daman,603928.0,2491.0
44683,INTERNATIONAL,Patiala,445498.0,2029.0
44749,MEDICAL,Bhuj,778033.0,556.0
44585,INTERNATIONAL,Kanpur,1158635.0,1990.0
44638,INVESTMENTS,Kanpur,919776.0,2082.0
44767,RETAIL,Kannur,498707.0,689.0
44855,INTERNATIONAL,Akola,561084.0,1611.0
44912,INVESTMENTS,Trichy,749530.0,973.0
44900,EDUCATION,Mon,1062484.0,1083.0
44642,MEDICAL,Delhi,1176136.0,2341.0
44577,EDUCATION,Kochin,311215.0,1454.0
44924,EDUCATION,Surat,824419.0,686.0
44799,INTERNATIONAL,Kota,1032315.0,927.0
44632,RETAIL,Goa,849224.0,1286.0
44635,RETAIL,Patiala,694195.0,1897.0
44574,MEDICAL,Bokaro,880974.0,1102.0
44787,INTERNATIONAL,Lunglei,672074.0,1465.0
44648,INVESTMENTS,Jaipur,353783.0,1983.0
44811,PUBLIC,Bhopal,855819.0,1702.0
44854,RESTRAUNT,Kullu,511777.0,1460.0
44840,PUBLIC,Ranchi,652041.0,1675.0
44877,RETAIL,Vellore,403752.0,1653.0
44637,INVESTMENTS,Bokaro,644240.0,1721.0
44693,EDUCATION,Ambala,672231.0,490.0
44783,INVESTMENTS,Kanpur,633872.0,1850.0
44856,INTERNATIONAL,Kanpur,812182.0,2238.0
44728,RESTRAUNT,Vellore,535968.0,930.0
44669,MEDICAL,Bhopal,888655.0,614.0
44565,EDUCATION,Ara,398561.0,1538.0
44868,PUBLIC,Bhuj,483895.0,1291.0
44901,EDUCATION,Bidar,704414.0,2415.0
44632,RETAIL,Ajmer,1197977.0,1304.0
44687,INTERNATIONAL,Surat,972853.0,1924.0
44880,RETAIL,Kannur,333344.0,1145.0
44689,INTERNATIONAL,Kullu,773285.0,650.0
44680,INVESTMENTS,Lucknow,471084.0,2258.0
44758,RESTRAUNT,Kannur,484811.0,1957.0
44719,EDUCATION,Amritsar,1105476.0,630.0
44707,INTERNATIONAL,Indore,943107.0,2401.0
44765,INVESTMENTS,Srinagar,803729.0,2188.0
44752,INTERNATIONAL,Betul,906120.0,1647.0
44599,RETAIL,Bokaro,741042.0,2246.0
44908,MEDICAL,Varanasi,1057519.0,1788.0
44903,MEDICAL,Kota,654003.0,1743.0
44623,INVESTMENTS,Surat,334786.0,2282.0
44602,EDUCATION,Ajmer,550882.0,1651.0
44610,MEDICAL,Lucknow,355641.0,1727.0
44784,INTERNATIONAL,Kolkata,937919.0,2502.0
44898,PUBLIC,Surat,307619.0,446.0
44595,MEDICAL,Tirumala,542157.0,1928.0
44875,EDUCATION,Ambala,718922.0,1365.0
44899,INTERNATIONAL,Konark,743758.0,1449.0
44645,INTERNATIONAL,Goa,871744.0,2215.0
44573,MEDICAL,Tirumala,950159.0,602.0
44736,INVESTMENTS,Bhopal,650690.0,1049.0
44763,PUBLIC,Bhopal,946003.0,1835.0
44871,MEDICAL,Tirumala,916910.0,2278.0
44756,INTERNATIONAL,Trichy,614746.0,859.0
44652,EDUCATION,Patiala,853198.0,2411.0
44597,RETAIL,Srinagar,977719.0,1099.0
44616,PUBLIC,Kullu,623442.0,443.0
44860,INVESTMENTS,Kullu,542881.0,2206.0
44848,RESTRAUNT,Kannur,1130353.0,1799.0
44709,RETAIL,Indore,569194.0,2298.0
44912,INVESTMENTS,Ajmer,871717.0,2497.0
44682,RESTRAUNT,Srinagar,700787.0,1669.0
44791,RESTRAUNT,Bidar,1050194.0,1069.0
44573,PUBLIC,Goa,1137187.0,2493.0
44580,PUBLIC,Amritsar,830448.0,1785.0
44804,PUBLIC,Lunglei,1067317.0,1177.0
44694,INVESTMENTS,Ahmedabad,637006.0,596.0
44635,RESTRAUNT,Betul,886776.0,1575.0
44797,EDUCATION,Ara,679501.0,2152.0
44808,EDUCATION,Ara,387208.0,2153.0
44705,INVESTMENTS,Kota,1191977.0,1291.0
44919,INTERNATIONAL,Trichy,1001875.0,1595.0
44846,RETAIL,Daman,1102000.0,898.0
44605,RETAIL,Akola,687859.0,1591.0
44711,RESTRAUNT,Kannur,413609.0,2431.0
44908,MEDICAL,Bombay,462410.0,1812.0
44805,RESTRAUNT,Indore,626762.0,744.0
44791,PUBLIC,Madurai,1139418.0,2249.0
44621,PUBLIC,Mon,1190731.0,1653.0
44721,MEDICAL,Kota,576575.0,2380.0
44821,INTERNATIONAL,Hyderabad,713804.0,1045.0
44901,INTERNATIONAL,Bikaner,1189887.0,1914.0
44673,RESTRAUNT,Bombay,607321.0,808.0
44858,PUBLIC,Bikaner,484386.0,744.0
44917,PUBLIC,Banglore,618952.0,702.0
44563,INTERNATIONAL,Buxar,665079.0,967.0
44882,MEDICAL,Akola,1139559.0,1569.0
44814,MEDICAL,Srinagar,922781.0,1277.0
44679,INVESTMENTS,Goa,636565.0,1698.0
44655,RETAIL,Ara,1119173.0,1640.0
44579,RETAIL,Trichy,1098164.0,1510.0
44576,EDUCATION,Bhopal,607964.0,1231.0
44602,INTERNATIONAL,Bombay,650971.0,1392.0
44637,MEDICAL,Varanasi,701609.0,1841.0
44859,RETAIL,Delhi,646093.0,1336.0
44755,INTERNATIONAL,Ajmer,687380.0,535.0
44616,INTERNATIONAL,Bikaner,660121.0,2264.0
44817,MEDICAL,Bokaro,964853.0,668.0
44863,RESTRAUNT,Lunglei,992612.0,892.0
44915,INVESTMENTS,Bhopal,594292.0,562.0
44659,INTERNATIONAL,Bhind,684195.0,1730.0
44912,MEDICAL,Bhuj,1080670.0,1263.0
44804,RESTRAUNT,Delhi,605020.0,856.0
44601,RESTRAUNT,Buxar,687314.0,793.0
44704,MEDICAL,Ajmer,934640.0,822.0
44675,INTERNATIONAL,Mon,1200341.0,1089.0
44663,PUBLIC,Mon,333694.0,2242.0
44888,INVESTMENTS,Indore,752805.0,2353.0
44700,INVESTMENTS,Patiala,356224.0,567.0
44857,EDUCATION,Bidar,483960.0,2493.0
44752,INTERNATIONAL,Bombay,407810.0,1204.0
44778,EDUCATION,Bokaro,535189.0,2457.0
44838,INTERNATIONAL,Bikaner,799047.0,469.0
44696,INVESTMENTS,Kannur,852674.0,1948.0
44723,RETAIL,Surat,1049002.0,2276.0
44674,RETAIL,Bokaro,406120.0,1949.0
44848,RESTRAUNT,Bhopal,392048.0,1624.0
44874,RESTRAUNT,Bhopal,491485.0,1770.0
44618,PUBLIC,Mon,939812.0,803.0
44601,INVESTMENTS,Surat,876797.0,1914.0
44650,INTERNATIONAL,Kullu,458353.0,563.0
44885,MEDICAL,Kota,844446.0,2177.0
44650,MEDICAL,Patiala,484731.0,507.0
44732,MEDICAL,Jaipur,949954.0,1553.0
44619,RESTRAUNT,Doda,965016.0,477.0
44702,PUBLIC,Bombay,580337.0,871.0
44746,RETAIL,Patiala,388904.0,1670.0
44738,RETAIL,Bhuj,363085.0,491.0
44832,EDUCATION,Kannur,380003.0,507.0
44837,EDUCATION,Ahmedabad,669882.0,1253.0
44876,INVESTMENTS,Pune,561410.0,1836.0
44843,RETAIL,Trichy,949591.0,1085.0
44571,MEDICAL,Madurai,693901.0,995.0
44709,MEDICAL,Vellore,321953.0,1622.0
44889,RESTRAUNT,Kannur,1007321.0,1862.0
44763,RESTRAUNT,Durg,610525.0,2229.0
44792,RETAIL,Bombay,1103381.0,1173.0
44660,MEDICAL,Srinagar,1049988.0,926.0
44686,PUBLIC,Daman,905423.0,669.0
44896,INVESTMENTS,Bidar,407456.0,1819.0
44614,INVESTMENTS,Doda,528257.0,549.0
44878,RETAIL,Betul,463070.0,2396.0
44656,RETAIL,Ludhiana,847494.0,549.0
44867,RETAIL,Konark,511759.0,1739.0
44883,RESTRAUNT,Goa,511233.0,595.0
44868,RESTRAUNT,Jaipur,391014.0,1122.0
44834,PUBLIC,Kochin,647218.0,2543.0
44609,PUBLIC,Konark,885280.0,639.0
44596,MEDICAL,Konark,548197.0,2516.0
44769,INVESTMENTS,Bombay,723708.0,1838.0
44723,EDUCATION,Vellore,486107.0,2511.0
44755,RESTRAUNT,Ara,973374.0,630.0
44580,EDUCATION,Kota,845453.0,2478.0
44596,INTERNATIONAL,Goa,805035.0,1542.0
44702,INVESTMENTS,Buxar,692818.0,2292.0
44815,EDUCATION,Bombay,1191619.0,1134.0
44563,INVESTMENTS,Pune,741777.0,925.0
44646,INTERNATIONAL,Doda,602889.0,1204.0
44625,INTERNATIONAL,Ahmedabad,756325.0,1884.0
44840,INTERNATIONAL,Vellore,697683.0,1194.0
44697,PUBLIC,Ahmedabad,843340.0,693.0
44853,PUBLIC,Surat,914572.0,1343.0
44596,EDUCATION,Ajmer,718744.0,762.0
44604,INTERNATIONAL,Madurai,1165788.0,936.0
44740,INTERNATIONAL,Jaipur,1136848.0,1710.0
44904,MEDICAL,Kanpur,1104619.0,1606.0
44730,INVESTMENTS,Akola,564301.0,672.0
44695,INVESTMENTS,Buxar,899917.0,2226.0
44902,MEDICAL,Varanasi,474281.0,1564.0
44583,EDUCATION,Durg,956770.0,406.0
44720,INVESTMENTS,Mon,530509.0,1790.0
44906,EDUCATION,Patiala,1091019.0,957.0
44674,PUBLIC,Vellore,1098319.0,2172.0
44921,RETAIL,Mathura,556644.0,1556.0
44584,MEDICAL,Delhi,1021128.0,848.0
44806,RETAIL,Madurai,575857.0,1639.0
44686,RESTRAUNT,Lucknow,1054785.0,645.0
44673,RETAIL,Doda,512844.0,2443.0
44639,INTERNATIONAL,Patiala,1142928.0,2260.0
44842,EDUCATION,Kanpur,960929.0,2308.0
44855,INTERNATIONAL,Goa,925331.0,577.0
44891,INVESTMENTS,Bhuj,910142.0,735.0
44726,PUBLIC,Pune,493264.0,1131.0
44644,EDUCATION,Patiala,655192.0,2080.0
44621,INTERNATIONAL,Bidar,315279.0,700.0
44673,RESTRAUNT,Bidar,300931.0,845.0
44701,EDUCATION,Ambala,1010128.0,426.0
44896,RETAIL,Bokaro,868876.0,757.0
44755,INTERNATIONAL,Hyderabad,903283.0,751.0
44648,EDUCATION,Goa,969937.0,2223.0
44778,INTERNATIONAL,Bhind,645278.0,1729.0
44594,PUBLIC,Bhind,1035501.0,1540.0
44655,INTERNATIONAL,Madurai,886814.0,2421.0
44876,RESTRAUNT,Ludhiana,369902.0,923.0
44706,MEDICAL,Jaipur,572660.0,598.0
44778,MEDICAL,Trichy,656408.0,1952.0
44664,INVESTMENTS,Madurai,1054566.0,766.0
44924,RESTRAUNT,Bhopal,1134182.0,1136.0
44844,PUBLIC,Jaipur,443122.0,1822.0
44834,INVESTMENTS,Ahmedabad,1165321.0,2457.0
44618,PUBLIC,Bhind,570290.0,1312.0
44641,MEDICAL,Bidar,714548.0,1888.0
44634,RETAIL,Konark,576345.0,1359.0
44817,PUBLIC,Jaipur,822381.0,1208.0
44902,MEDICAL,Patiala,840149.0,842.0
44687,MEDICAL,Kannur,624725.0,1609.0
44778,RESTRAUNT,Lunglei,1120630.0,2367.0
44901,RESTRAUNT,Banglore,806374.0,1358.0
44748,MEDICAL,Kolkata,791083.0,1399.0
44836,MEDICAL,Bhuj,1090195.0,1391.0
44573,EDUCATION,Lunglei,562061.0,1622.0
44590,EDUCATION,Mathura,515768.0,2485.0
44778,MEDICAL,Jaipur,891471.0,1588.0
44579,RESTRAUNT,Bikaner,1144817.0,568.0
44880,PUBLIC,Jaipur,1154711.0,575.0
44833,RESTRAUNT,Bombay,822448.0,1476.0
44714,RESTRAUNT,Bikaner,822156.0,2523.0
44776,INVESTMENTS,Daman,857549.0,513.0
44817,PUBLIC,Bhind,958428.0,2528.0
44617,MEDICAL,Pune,645528.0,1190.0
44765,EDUCATION,Bhopal,481419.0,2142.0
44614,INTERNATIONAL,Kota,994424.0,2545.0
44899,EDUCATION,Durg,1032117.0,1355.0
44835,INVESTMENTS,Ahmedabad,1113803.0,1431.0
44825,PUBLIC,Surat,450347.0,856.0
44805,INVESTMENTS,Amritsar,751221.0,1737.0
44875,RESTRAUNT,Doda,848580.0,1327.0
44913,EDUCATION,Jaipur,596766.0,1540.0
44787,EDUCATION,Ara,493500.0,591.0
44761,INVESTMENTS,Bidar,779157.0,982.0
44757,INTERNATIONAL,Doda,854974.0,1747.0
44583,INVESTMENTS,Kota,451141.0,1226.0
44698,RESTRAUNT,Kanpur,1160042.0,452.0
44781,MEDICAL,Bokaro,711721.0,1581.0
44775,MEDICAL,Madurai,763727.0,2369.0
44836,INTERNATIONAL,Bokaro,573460.0,1289.0
44915,INVESTMENTS,Delhi,1067330.0,1203.0
44591,RETAIL,Delhi,476078.0,1741.0
44649,RESTRAUNT,Kolkata,1144349.0,1270.0
44582,RESTRAUNT,Vellore,611028.0,1364.0
44885,EDUCATION,Ludhiana,941162.0,1243.0
44696,EDUCATION,Tirumala,381801.0,932.0
44728,MEDICAL,Amritsar,969546.0,1244.0
44714,EDUCATION,Tirumala,464289.0,968.0
44906,RETAIL,Daman,300859.0,1367.0
44648,EDUCATION,Varanasi,683263.0,1861.0
44595,RESTRAUNT,Daman,1180796.0,1073.0
44659,MEDICAL,Buxar,1024643.0,1590.0
44925,MEDICAL,Trichy,745209.0,1731.0
44897,EDUCATION,Patiala,620907.0,477.0
44686,MEDICAL,Bhopal,841991.0,837.0
44579,PUBLIC,Kolkata,865283.0,2343.0
44886,INTERNATIONAL,Kanpur,695199.0,2487.0
44654,INTERNATIONAL,Jaipur,873074.0,2266.0
44891,INTERNATIONAL,Tirumala,508470.0,1272.0
44880,PUBLIC,Ajmer,582891.0,2230.0
44829,RESTRAUNT,Varanasi,856468.0,2468.0
44579,MEDICAL,Kullu,974679.0,1835.0
44710,MEDICAL,Kannur,477372.0,432.0
44817,EDUCATION,Ambala,950371.0,1734.0
44719,RESTRAUNT,Ajmer,1097402.0,1114.0
44784,RESTRAUNT,Kullu,477954.0,1250.0
44681,INTERNATIONAL,Hyderabad,1098808.0,2004.0
44751,PUBLIC,Vellore,983975.0,2149.0
44798,MEDICAL,Kullu,487634.0,768.0
44839,INVESTMENTS,Lunglei,382809.0,1143.0
44684,PUBLIC,Jaipur,356959.0,1508.0
44737,MEDICAL,Trichy,1189850.0,1764.0
44920,INTERNATIONAL,Vellore,398616.0,1995.0
44771,PUBLIC,Kannur,1085764.0,938.0
44563,RETAIL,Lunglei,763547.0,2328.0
44562,MEDICAL,Buxar,655241.0,2122.0
44637,MEDICAL,Bombay,1166586.0,1252.0
44884,RESTRAUNT,Ahmedabad,610074.0,452.0
44754,EDUCATION,Trichy,776534.0,1864.0
44761,MEDICAL,Surat,700554.0,489.0
44880,RETAIL,Lunglei,927705.0,877.0
44687,RESTRAUNT,Patiala,1163314.0,2114.0
44732,RETAIL,Ara,745062.0,415.0
44696,RETAIL,Kota,936220.0,621.0
44727,RESTRAUNT,Kannur,867893.0,1839.0
44653,EDUCATION,Bokaro,1124222.0,906.0
44566,INVESTMENTS,Durg,520559.0,706.0
44697,INVESTMENTS,Mathura,377810.0,2399.0
44669,MEDICAL,Ajmer,1089510.0,1820.0
44592,EDUCATION,Bombay,747029.0,2538.0
44685,INTERNATIONAL,Buxar,775790.0,2407.0
44623,EDUCATION,Bhopal,732508.0,2234.0
44879,INVESTMENTS,Ahmedabad,1126593.0,2159.0
44574,EDUCATION,Konark,537237.0,2057.0
44583,RETAIL,Vellore,1103377.0,643.0
44741,EDUCATION,Kanpur,750624.0,2128.0
44837,RESTRAUNT,Pune,840782.0,1298.0
44685,INVESTMENTS,Tirumala,684003.0,992.0
44819,MEDICAL,Lucknow,486818.0,408.0
44628,MEDICAL,Konark,524238.0,2119.0
44865,EDUCATION,Jaipur,770347.0,1586.0
44867,INTERNATIONAL,Banglore,325593.0,2394.0
44684,INVESTMENTS,Betul,556521.0,1484.0
44692,EDUCATION,Ambala,712274.0,2355.0
44745,MEDICAL,Betul,574596.0,1378.0
44703,EDUCATION,Hyderabad,340829.0,647.0
44759,MEDICAL,Bikaner,827951.0,1750.0
44572,PUBLIC,Bombay,534094.0,662.0
44870,RETAIL,Konark,633311.0,2381.0
44905,PUBLIC,Bhind,611827.0,1026.0
44762,INTERNATIONAL,Kannur,392239.0,1954.0
44711,MEDICAL,Bhind,789643.0,813.0
44691,EDUCATION,Mon,1060544.0,617.0
44821,MEDICAL,Ambala,418400.0,623.0
44629,PUBLIC,Kullu,913964.0,1182.0
44725,EDUCATION,Ajmer,367767.0,1234.0
44836,MEDICAL,Buxar,317726.0,1602.0
44818,MEDICAL,Doda,592344.0,1431.0
44632,EDUCATION,Kolkata,1113091.0,1486.0
44778,INVESTMENTS,Ambala,922588.0,635.0
44831,MEDICAL,Hyderabad,810657.0,1621.0
44687,INTERNATIONAL,Bombay,922089.0,583.0
44564,EDUCATION,Daman,1011807.0,2155.0
44717,INVESTMENTS,Kannur,502125.0,1216.0
44760,EDUCATION,Betul,474878.0,2153.0
44748,INTERNATIONAL,Bhuj,1198498.0,985.0
44896,INTERNATIONAL,Daman,1036217.0,464.0
44617,MEDICAL,Kolkata,1139038.0,609.0
44909,INVESTMENTS,Ahmedabad,962723.0,1245.0
44757,INTERNATIONAL,Srinagar,1032912.0,1878.0
44891,RESTRAUNT,Srinagar,364945.0,1465.0
44714,PUBLIC,Ara,913646.0,649.0
44868,INTERNATIONAL,Madurai,727530.0,401.0
44781,MEDICAL,Indore,1112316.0,693.0
44600,MEDICAL,Lucknow,780448.0,534.0
44714,EDUCATION,Kannur,607235.0,1112.0
44709,PUBLIC,Ambala,709159.0,794.0
44922,MEDICAL,Ludhiana,443238.0,2212.0
44694,PUBLIC,Vellore,522349.0,1940.0
44641,EDUCATION,Srinagar,1007141.0,2220.0
44809,RETAIL,Kolkata,1181500.0,2341.0
44902,INTERNATIONAL,Goa,775217.0,2174.0
44725,RETAIL,Bokaro,667275.0,840.0
44758,INTERNATIONAL,Ranchi,300651.0,691.0
44865,PUBLIC,Kannur,465988.0,1640.0
44668,RESTRAUNT,Varanasi,996870.0,2445.0
44823,MEDICAL,Tirumala,740468.0,1747.0
44781,INVESTMENTS,Konark,740644.0,1398.0
44569,EDUCATION,Vellore,794241.0,1986.0
44717,PUBLIC,Indore,413572.0,457.0
44914,INVESTMENTS,Mathura,718747.0,1691.0
44845,INTERNATIONAL,Banglore,390400.0,2369.0
44764,RETAIL,Ara,1043134.0,877.0
44876,PUBLIC,Kannur,621640.0,1558.0
44688,EDUCATION,Indore,931725.0,1735.0
44762,PUBLIC,Doda,1044513.0,2461.0
44844,PUBLIC,Pune,988747.0,1954.0
44825,INTERNATIONAL,Kota,578161.0,1892.0
44668,INTERNATIONAL,Ahmedabad,874954.0,1341.0
44736,RETAIL,Goa,822978.0,1617.0
44692,PUBLIC,Hyderabad,862308.0,1557.0
44781,RESTRAUNT,Lucknow,384349.0,815.0
44848,EDUCATION,Goa,575387.0,883.0
44732,INTERNATIONAL,Kota,605341.0,1210.0
44771,RETAIL,Bhind,1146615.0,1640.0
44647,EDUCATION,Amritsar,675236.0,1056.0
44788,MEDICAL,Varanasi,917689.0,2098.0
44592,RESTRAUNT,Kolkata,841949.0,725.0
44680,RESTRAUNT,Ranchi,568659.0,1586.0
44683,INTERNATIONAL,Trichy,804093.0,2005.0
44778,PUBLIC,Amritsar,1085251.0,2341.0
44856,MEDICAL,Doda,585135.0,575.0
44769,MEDICAL,Bombay,915559.0,2536.0
44916,PUBLIC,Betul,800441.0,1713.0
44764,RESTRAUNT,Ajmer,1172375.0,434.0
44891,INVESTMENTS,Bikaner,727863.0,1995.0
44639,RETAIL,Akola,790639.0,844.0
44630,RETAIL,Ahmedabad,888397.0,1064.0
44876,INVESTMENTS,Bhind,775808.0,2479.0
44770,RETAIL,Bidar,859651.0,1120.0
44680,MEDICAL,Kannur,1200188.0,2269.0
44843,INVESTMENTS,Kolkata,399955.0,1892.0
44760,INTERNATIONAL,Lucknow,1113394.0,798.0
44654,INVESTMENTS,Goa,498778.0,2239.0
44748,PUBLIC,Ahmedabad,736300.0,1185.0
44817,RESTRAUNT,Madurai,700470.0,2039.0
44879,RETAIL,Bhopal,466076.0,1112.0
44909,INTERNATIONAL,Mathura,326396.0,998.0
44716,EDUCATION,Delhi,331474.0,1158.0
44709,INVESTMENTS,Bhind,1008931.0,2427.0
44817,PUBLIC,Bhuj,599069.0,1689.0
44611,EDUCATION,Bikaner,1051929.0,1337.0
44715,RESTRAUNT,Durg,778801.0,712.0
44670,PUBLIC,Ajmer,1114770.0,2371.0
44652,INVESTMENTS,Surat,945466.0,1548.0
44911,RETAIL,Jaipur,868255.0,1860.0
44698,EDUCATION,Vellore,686752.0,649.0
44691,PUBLIC,Banglore,1091184.0,1348.0
44761,RESTRAUNT,Kullu,567934.0,1142.0
44657,RETAIL,Amritsar,1114971.0,1684.0
44575,RESTRAUNT,Bhind,790336.0,1873.0
44891,MEDICAL,Ranchi,704196.0,1357.0
44868,EDUCATION,Bhuj,1062520.0,452.0
44702,INVESTMENTS,Akola,347419.0,1588.0
44920,MEDICAL,Amritsar,1200667.0,480.0
44672,INTERNATIONAL,Ambala,824541.0,1535.0
44733,MEDICAL,Mathura,600931.0,2370.0
44913,MEDICAL,Goa,1138405.0,2429.0
44816,INTERNATIONAL,Jaipur,299418.0,1052.0
44776,INTERNATIONAL,Kullu,448874.0,535.0
44885,PUBLIC,Tirumala,1107825.0,1876.0
44577,RESTRAUNT,Daman,943536.0,1449.0
44637,PUBLIC,Kochin,810720.0,503.0
44678,RESTRAUNT,Mon,632409.0,2340.0
44599,MEDICAL,Ludhiana,303654.0,1771.0
44755,MEDICAL,Patiala,719773.0,858.0
44692,INVESTMENTS,Bokaro,708088.0,1222.0
44736,PUBLIC,Bhind,903499.0,1066.0
44725,INVESTMENTS,Kolkata,864335.0,769.0
44895,RETAIL,Kullu,376972.0,1129.0
44804,PUBLIC,Amritsar,483139.0,823.0
44614,INTERNATIONAL,Jaipur,332156.0,1392.0
44918,RESTRAUNT,Mon,456419.0,1089.0
44648,INVESTMENTS,Hyderabad,856741.0,1607.0
44692,EDUCATION,Srinagar,480185.0,1244.0
44745,RETAIL,Bidar,440537.0,1185.0
44871,RESTRAUNT,Varanasi,348768.0,825.0
44707,PUBLIC,Bikaner,773852.0,492.0
44600,INTERNATIONAL,Mon,655081.0,2279.0
44926,PUBLIC,Durg,469082.0,780.0
